SampleID	MJ006-1-barcode40-umi107332bins-ubs-4	MJ006-2-barcode50-umi50296bins-ubs-7	MJ006-1-barcode46-umi100611bins-ubs-4	MJ005-barcode65-umi8101bins-ubs-23	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode45-umi127614bins-ubs-3	MJ006-2-barcode69-umi110711bins-ubs-4	MJ006-1-barcode31-umi239522bins-ubs-3	MJ006-2-barcode58-umi276347bins-ubs-3	MJ006-1-barcode38-umi103067bins-ubs-4	MJ006-1-barcode38-umi138790bins-ubs-3	MJ005-barcode33-umi46532bins-ubs-7	MJ006-2-barcode69-umi128054bins-ubs-4	MJ006-1-barcode40-umi115234bins-ubs-4	MJ006-2-barcode69-umi62539bins-ubs-7	MJ006-2-barcode67-umi38620bins-ubs-11	MJ006-2-barcode65-umi143013bins-ubs-3	MJ006-1-barcode29-umi118459bins-ubs-5	MJ006-2-barcode63-umi107469bins-ubs-4	MJ006-2-barcode65-umi48515bins-ubs-8	S-GCF-003481765.1-NZ-QULR01000098.1	MJ006-1-barcode39-umi131137bins-ubs-4	RS-GCF-003481015.1-NZ-QUKE01000021.1	MJ006-1-barcode48-umi160979bins-ubs-4	MJ006-2-barcode73-umi176140bins-ubs-3	MJ006-1-barcode25-umi48251bins-ubs-7	MJ006-2-barcode62-umi183899bins-ubs-3	MJ006-2-barcode62-umi107096bins-ubs-4	MJ006-2-barcode50-umi133669bins-ubs-5	MJ005-barcode57-umi51662bins-ubs-5	MJ005-barcode26-umi86829bins-ubs-4	MJ006-2-barcode50-umi146289bins-ubs-3	MJ006-1-barcode39-umi147435bins-ubs-4	MJ005-barcode81-umi85457bins-ubs-4	MJ006-2-barcode68-umi139471bins-ubs-3	MJ005-barcode26-umi62651bins-ubs-4	MJ005-barcode81-umi51374bins-ubs-6	MJ006-1-barcode25-umi113087bins-ubs-4	MJ005-barcode26-umi77756bins-ubs-3	MJ006-1-barcode26-umi116737bins-ubs-5	MJ006-2-barcode63-umi127743bins-ubs-5	MJ006-1-barcode29-umi101767bins-ubs-4	MJ006-2-barcode65-umi159981bins-ubs-3	MJ006-2-barcode65-umi157220bins-ubs-3	MJ006-2-barcode65-umi45055bins-ubs-8	MJ006-2-barcode60-umi100713bins-ubs-5	G000212375	CP002689	MJ006-2-barcode70-umi126108bins-ubs-4	RS-GCF-000174775.1-NZ-ACLR01000152.1	RS-GCF-902385375.1-NZ-CABMEW010000017.1	G000154525	MJ006-2-barcode71-umi65994bins-ubs-6	MJ006-1-barcode26-umi106267bins-ubs-4	MJ006-1-barcode34-umi121834bins-ubs-4	MJ010-1-barcode30-umi105810bins-ubs-5	GB-GCA-905197405.1-CAJJYN010000035.1	MJ005-barcode27-umi65786bins-ubs-4	MJ006-1-barcode34-umi45460bins-ubs-8	MJ010-1-barcode30-umi166121bins-ubs-3	MJ006-2-barcode52-umi105573bins-ubs-5	MJ005-barcode81-umi11184bins-ubs-16	RS-GCF-015286725.1-NZ-CP063911.1--3	MJ006-2-barcode69-umi105244bins-ubs-4	MJ010-2-barcode55-umi157615bins-ubs-3	RS-GCF-902399785.1-NZ-CABOGP010000217.1	GB-GCA-003477505.1-QUDN01000082.1	MJ006-1-barcode38-umi121690bins-ubs-4	GB-GCA-000509105.1-BAIF02000133.1	MJ006-1-barcode39-umi153479bins-ubs-3	MJ006-1-barcode38-umi118631bins-ubs-4	G003481355	G000177335	MJ006-1-barcode49-umi89662bins-ubs-7	RS-GCF-003473495.1-NZ-QUCI01000034.1	GB-GCA-014864425.1-WHBB01000019.1	MJ006-2-barcode68-umi182002bins-ubs-3	MJ007-1-barcode38-umi26862bins-ubs-6	MJ006-2-barcode53-umi133722bins-ubs-4	MJ006-2-barcode50-umi159672bins-ubs-3	MJ006-1-barcode29-umi136949bins-ubs-3	MJ006-1-barcode39-umi140274bins-ubs-3	MJ005-barcode33-umi69682bins-ubs-3	RS-GCF-009760995.1-NZ-WIOW01000080.1	GB-GCA-003434745.1-QVIB01000074.1	RS-GCF-002966755.1-NZ-CP020025.1--7	MJ005-barcode57-umi33464bins-ubs-8	FP929032	MJ006-1-barcode37-umi100863bins-ubs-4	MJ006-2-barcode70-umi178533bins-ubs-3	MJ006-1-barcode27-umi148860bins-ubs-3	MJ006-1-barcode33-umi104545bins-ubs-4	MJ006-1-barcode38-umi143167bins-ubs-3	GB-GCA-905212165.1-CAJMDO010000177.1	GB-GCA-016586755.1-BNFN01000001.1--7	MJ006-2-barcode52-umi114699bins-ubs-4	GB-GCA-008679315.1-NANK01000003.1	RS-GCF-000183445.1-NZ-AENT01000008.1	MJ006-1-barcode39-umi161269bins-ubs-3	RS-GCF-009495095.1-NZ-VZAR01000095.1	MJ006-2-barcode53-umi134820bins-ubs-4	MJ006-2-barcode50-umi102641bins-ubs-6	MJ006-2-barcode60-umi196268bins-ubs-3	MJ006-1-barcode43-umi42311bins-ubs-8	MJ006-2-barcode66-umi31583bins-ubs-10	MJ009-1-barcode40-umi104913bins-ubs-3	MJ030-1-barcode27-umi116353bins-ubs-3	RS-GCF-902497355.1-NZ-LR700178.1	MJ006-2-barcode73-umi105490bins-ubs-4	RS-GCF-000273215.1-NZ-JH724241.1	RS-GCF-016888565.1-NZ-JAFEKK010000002.1	GU938836	MJ006-1-barcode39-umi123867bins-ubs-4	MJ006-2-barcode52-umi145578bins-ubs-5	MJ005-barcode51-umi84725bins-ubs-3	MJ005-barcode41-umi85944bins-ubs-3	MJ006-1-barcode41-umi112991bins-ubs-4	MJ006-2-barcode58-umi100403bins-ubs-5	RS-GCF-003473415.1-NZ-QRNO01000114.1	GB-GCA-017851145.1-JAFIKU010000077.1	MJ006-1-barcode45-umi136843bins-ubs-3	MJ006-2-barcode62-umi121076bins-ubs-4	MJ006-2-barcode60-umi152122bins-ubs-3	MJ006-1-barcode37-umi103119bins-ubs-5	RS-GCF-900258545.1-NZ-LT984899.1--2	G900539925	AF542230	MJ006-1-barcode49-umi129075bins-ubs-3	MJ006-2-barcode67-umi55629bins-ubs-7	MJ006-1-barcode38-umi82781bins-ubs-5	RS-GCF-013293605.1-NZ-JAAKAK010000037.1	MJ006-1-barcode30-umi107525bins-ubs-5	MJ006-1-barcode38-umi137655bins-ubs-3	MJ006-1-barcode38-umi121737bins-ubs-4	MJ006-2-barcode59-umi114073bins-ubs-4	MJ006-1-barcode28-umi143227bins-ubs-3	MJ006-1-barcode26-umi108328bins-ubs-4	GU562446	G902387315	MJ006-2-barcode53-umi77499bins-ubs-7	GB-GCA-000268125.1-AKNH01000067.1	MJ006-2-barcode59-umi171842bins-ubs-3	MJ006-1-barcode48-umi169942bins-ubs-3	MJ006-1-barcode45-umi38159bins-ubs-10	AAVP02000040	MJ005-barcode33-umi81819bins-ubs-3	AY574991	G000153925	GB-GCA-000185545.1-GL622464.1	MJ009-1-barcode40-umi95011bins-ubs-3	MJ005-barcode34-umi178bins-ubs-210
Sample58	0.013271928	0	0	0	0	0	0.000973626	0.00861552	0.011203285	0.012018551	0.00247464	0.013022833	0	0	0	0	0	0	0	0	0	0.004501612	0.003330279	0.003117979	0.009996203	0.000811037	0.007866486	0.002006293	0.003999418	0.000714462	0.003134163	0.008920711	0.01027427	0	0	0	0	0	0	0	0.009837067	0.000110739	0.004677208	0.010532316	0.0085944	0.006301923	0.006148719	0.004037313	0.006042798	0.009510547	0.006071046	0.010363383	0.012497711	0.002244698	0.006552593	0.005920955	0.009976097	0.003625934	0.009290956	0.012733623	0.006067687	0.01322014	0.014412226	0.001539547	0.003381935	0.013791369	0.013906705	0.001417872	0.00021765	0.002337792	0.014453569	0.002612052	0.007292684	0.012311754	0.001070895	0.008771999	0.004020035	0.012513712	0.004113426	0.009965807	0.009783891	0.003214188	0.000504986	0.005938796	0.004196606	0.011739424	0.011614428	0.006632071	0.008801359	0.008768669	0.012003247	0.006167393	0.003997125	0.003846036	0.007780916	0.006517782	0.006386782	0.001322533	0.010427968	0.003101625	0.002858079	0.005989713	0.003305389	0.008472618	0.005390464	0.006514351	0.007795095	0.002953591	0.002260179	0.01277618	0.006293951	0.005980067	0.000516783	0.007226348	0.008041795	0.00810958	0.010260033	0.002575515	0.003660118	0.011764858	0.0137448	0.001972578	0.007221606	0.003108004	0.000871748	0.004723519	0.002085113	0.010302144	0.007745119	0.002087244	0.000134109	0.011727514	0.002556833	0.00879707	0.004889219	0.008496238	0.004580585	0.001261617	0.003235323	0.002728999	0.006211173	0.009552639	0.009475595	0.007666263	0.007530523	0.008790436	0.013972627	0.008554064	0.006837387	0.008320877	0.006837387
Sample59	0.013562461	0	0	0	0	0	0.01087524	0.007355196	0.000990932	0.010576063	0.01178029	0.004231384	0	0	0	0	0	0	0	0	0	0.00881264	0.002573241	0.004543106	0.010122974	0.008470691	0.004721774	0.002511014	0.004162349	0.003322038	0.002059017	0.008691813	0.002947461	0	0	0	0	0	0	0	0.007008375	0.004896561	0.005049561	0.000630635	0.006039993	0.005901933	0.001748685	0.001214197	0.001444937	0.001476658	0.00891167	0.002871847	0.003674975	0.00253698	0.013999995	0.012491334	0.003368979	0.004787803	0.003067854	0.0071894	0.000286633	0.009812907	0.007646629	0.013134764	0.002402811	0.011753091	0.011575529	0.001858917	0.005825456	0.002487	0.003723068	0.003847681	0.00813011	0.0060133	0.000899157	0.001847062	0.014231763	0.00337108	0.011296547	0.004954481	0.002091319	0.012539154	0.004514399	0.009630019	0.008279303	0.006895325	0.007247039	0.010702599	0.001282914	0.00976632	0.013093446	0.000844649	0.002055829	0.010474498	0.006391434	0.005898382	0.002001944	0.007407096	0.001849623	0.006966421	0.01116122	0.003774866	0.007027308	0.014499589	0.010036279	0.012297511	0.006063531	0.011223275	0.000592094	0.001796505	0.002968138	0.005875044	0.012361649	0.005061124	0.009568131	0.010367541	0.008567809	0.005221551	0.008434377	0.005002652	0.001225923	0.014511107	0.001858935	0.001057465	0.012840857	0.004411702	0.009504927	0.004808842	0.005721608	0.003831118	0.005014029	0.006002915	0.010529808	0.007476759	0.013791419	0.000612136	0.007352991	0.008539197	0.013449863	0.000718515	0.008382434	0.012476899	0.010587639	0.007576416	0.000278344	0.010705767	0.01363865	0.009605789	0.006416977	0.000655994	0.006416977
Sample60	0.012753255	0	0	0	0	0	0.002969919	0.000893874	0.007960007	0.008621652	0.007009851	0.01132546	0	0	0	0	0	0	0	0	0	0.001485569	0.007446002	4.83E-05	0.010252916	0.001247493	0.001052116	0.003692527	0.004142258	0.002376248	0.006488072	0.004911216	0.000378953	0	0	0	0	0	0	0	0.003021229	0.009223181	0.010871868	0.005475981	0.000107562	0.001552875	0.003571363	0.006415595	0.00083267	0.013075422	0.005060249	0.012648891	0.010818437	0.010470753	0.008409448	0.008687549	0.008843056	0.008714405	0.007674961	0.013672211	0.010149928	0.01076888	0.012092788	0.002988879	0.001161569	0.006693168	0.007125425	0.01149289	0.006151071	0.007912319	0.007305477	0.00052951	0.008527198	0.01147711	0.000874258	0.008237746	0.00822775	0.002275689	0.001711269	0.013584029	0.005457152	0.003152183	0.002374647	0.009253306	0.008447228	0.008919967	0.001219809	0.012384853	0.005395434	0.004343463	0.00640857	0.005406518	0.011969626	0.01288004	0.004206019	0.011974599	0.010832316	0.012901478	0.003406227	0.007996953	0.003805331	0.011422378	7.38E-05	0.007828687	0.004701536	0.004472564	0.008938737	0.011802017	0.008443764	0.011825421	0.003667453	0.007200565	0.00624467	0.000161404	0.007717705	0.009169071	0.008204241	0.010205222	0.007919063	0.000925193	0.001613995	0.008267447	0.003811354	0.001103923	0.005954517	0.007683199	0.00455659	0.009985585	0.008922995	0.004613035	0.010462925	0.00899125	0.008835324	0.007670795	0.000157867	0.009653951	0.005212134	0.01306506	0.011337694	0.008145751	0.003495373	0.002823629	0.01068358	0.006398947	0.004103622	0.00713719	0.00229212	0.013551607	0.00149589	0.01291723	0.00149589
Sample61	0.012395321	0	0	0	0	0	0.004086091	0.007845355	0.006758566	0.007863083	0.003889378	0.004978842	0	0	0	0	0	0	0	0	0	0.009460025	0.005264256	0.003316821	0.005618612	0.00414589	0.006125098	0.001243175	0.010821642	0.004619115	0.003779803	0.007708836	0.003949876	0	0	0	0	0	0	0	0.001576979	0.003433135	0.010594571	0.002787729	0.004950945	0.000325849	0.00431163	0.006201283	0.010345508	0.007011015	0.011113554	0.007423365	0.000553366	0.004273996	0.007808989	0.01289755	0.011656582	0.003098303	0.002986425	0.002729492	0.012516359	0.011568876	0.010513529	0.005328585	0.006843379	0.0063	0.003438076	0.006852162	0.000413774	0.001788388	0.012029146	0.010198705	0.00573743	0.007016637	0.000713502	0.010050816	0.010639761	0.010356166	0.009804313	0.002774691	0.004585538	0.006374809	0.004488161	0.010242942	0.004468631	0.001875517	0.005414135	0.013295366	0.003064733	0.008305698	0.005874529	0.000963653	0.006619454	0.009526885	0.00696331	0.011832635	0.003920264	0.001170219	0.012707214	0.005131325	0.007820604	0.010745807	0.00440025	0.009716838	0.001837347	0.00395224	0.001963417	0.011006683	0.003020879	0.009733649	0.012798564	0.007160753	0.007327054	0.00625525	0.00442164	0.006453633	0.008178823	0.01337782	0.012723482	0.011697592	0.012063621	0.006347724	0.008920129	0.012144162	0.005331511	0.013049083	0.005641337	0.00815542	0.009630549	0.012897523	0.003318925	0.010123419	0.007066366	0.003643752	0.010536912	0.007492488	0.008968017	0.004381085	0.00652987	0.008376191	0.005493783	0.002691496	0.011334966	0.006332987	0.009957747	0.005577041	0.004818387	0.005524358	0.005551933	0.007383373	0.005551933
Sample62	0.007373166	0	0	0	0	0	0.012653051	0.008207257	0.008947193	0.005451069	0.012331994	0.008654698	0	0	0	0	0	0	0	0	0	0.009284145	0.000346061	0.000825949	0.002972926	0.002169315	0.002516481	0.008660451	0.006111877	6.26E-05	0.004659641	0.004426966	0.001236701	0	0	0	0	0	0	0	0.009811337	0.000169784	0.010135607	0.008789014	0.009086731	0.001012492	0.008018304	0.010418425	0.007364592	0.007740713	0.012829202	0.006009255	0.008130517	0.006462403	0.012655771	0.001032229	0.006798608	0.009319771	0.010743666	0.007909718	0.012331137	0.012779843	0.000872608	0.005458895	0.000318265	0.004469142	0.007283603	0.012356605	0.011485063	0.001729768	0.001262128	0.007994493	0.007219157	0.003613902	0.00062234	0.012581427	0.005462163	0.012078588	0.005208971	0.009996273	0.00645703	0.001663065	0.01258913	0.006160654	0.009964665	0.004981387	0.000256154	0.001363879	0.006732128	0.009360633	0.004541299	0.009435577	0.009478274	0.009550183	0.006681963	0.01241211	0.006636849	0.006108674	0.002704967	0.004173906	0.000574345	0.008595069	0.003371844	0.004126424	0.010457514	0.004439356	0.003285832	0.002293579	0.010512376	0.001759703	0.006156003	0.006877437	0.009325706	0.008591653	0.010998914	0.000607135	0.004021762	0.003800533	0.001980987	0.003923234	0.004202535	0.007080321	0.009004369	0.005170328	0.009760934	0.0045607	0.003938231	0.007342209	0.000321756	0.001082486	0.005670524	0.012792341	0.009788631	0.001195599	0.011481857	0.009935004	0.008288611	0.01112878	0.005482492	0.003005068	0.006946537	0.007446046	0.012210198	0.006162446	0.012870923	0.012240618	0.011880709	0.01087269	0.012799334	0.001336261	0.012799334
Sample63	0.003762577	0	0	0	0	0	0.003582207	0.010385222	0.002337873	0.004986374	0.00375893	0.004965168	0	0	0	0	0	0	0	0	0	0.010044106	0.006996266	0.004867506	0.002070132	0.010698359	0.008572623	0.002361795	0.00383418	0.00919259	0.007898336	0.008694288	0.005009151	0	0	0	0	0	0	0	0.007652236	0.00614796	0.009575809	0.008648402	0.000661874	0.011335518	0.008542358	0.009808276	0.007393336	0.01215223	0.001594917	0.004935027	0.012437993	0.002861851	0.001110396	0.011184828	0.011857055	0.002308328	0.01212471	0.009746473	0.007380911	0.011782747	0.005949903	0.002753124	0.004042573	0.007169188	0.007540542	0.011432644	0.011230722	0.008250639	0.011080753	0.002721611	0.000710506	0.012398439	0.000357736	0.003500954	0.009867829	0.005810804	0.012436475	0.00422887	0.000168476	0.004266846	0.008203927	0.005335243	0.007590809	0.012440507	0.012949808	0.003774651	0.006558606	0.007793343	0.013469617	0.01417218	0.003340853	0.010317155	0.005364942	0.00011507	0.00013131	0.006536262	0.006930353	0.000320305	0.009748738	0.004172438	0.007945892	0.004270584	0.002371937	0.005778529	0.003296378	0.00758979	0.002821735	0.007215197	0.002233485	0.009522341	0.010699735	0.001566693	0.006638959	0.001005797	0.008489287	0.003752374	0.007487942	0.007343705	0.013118254	0.007792481	0.008273799	0.005700182	0.01346915	0.011029669	0.004050416	0.011980856	0.006136484	0.011760281	0.011678265	0.002680408	0.009950457	0.004124748	0.004221957	0.004205713	0.010297121	0.003261646	1.29E-05	0.0101505	0.00242942	0.001482794	0.012612789	0.00614471	0.006753969	0.000632529	0.013774185	0.010162226	0.004586706	0.004522889	0.004586706
Sample64	0.00642633	0	0	0	0	0	0.005447105	0.01248283	0.009501009	0.004895752	0.009795456	0.000282004	0	0	0	0	0	0	0	0	0	0.007907387	0.010132125	0.002372417	0.010524062	0.009343358	0.011219362	0.010089189	0.00320856	0.001214436	0.001286474	0.003337917	0.007039595	0	0	0	0	0	0	0	0.005746339	0.000497406	0.003994153	0.002053705	0.007416529	0.005321354	0.005677186	0.004902078	0.010957619	0.003076539	0.007402319	0.01054502	0.007977985	0.013310208	0.005415204	0.006643146	0.001268271	0.008725213	0.004129252	0.002296769	0.007801573	0.007626481	0.001087023	0.010003427	0.008936869	0.002708076	0.006725657	0.010320164	0.007585297	0.005666225	0.004618187	0.008745195	0.013454737	0.009624179	0.000296057	0.006600296	0.012762958	0.001353376	0.014167756	0.013597446	0.001121449	0.013373139	0.00520265	0.012102262	0.005994235	0.006316191	0.009086887	0.011096043	0.000484102	0.008498226	0.002675349	0.004956466	0.004985394	0.006720291	0.004787218	0.001538177	0.002086443	0.000479071	0.006737322	0.013674501	0.001657295	0.013557259	0.01050697	0.009133532	0.009244982	0.011844639	0.001531855	0.007231683	0.009987319	0.008407456	0.011931338	0.001035447	0.009895767	0.007651088	0.005432289	0.004875166	0.008894753	0.012765411	0.00710878	0.01181592	0.005761749	0.001467019	0.000881201	0.000735474	0.005446463	0.004831651	0.010285981	0.010642504	0.000728592	0.003168063	0.003929387	0.007845711	0.002070489	0.001918994	0.013521791	0.011521924	0.002588267	0.005824952	0.005095044	0.011332822	0.007309889	0.00183172	0.012888084	0.005686268	0.003766951	0.00537982	0.007131426	0.004915862	0.003465817	0.005709392	0.003465817
Sample65	0.000283868	0	0	0	0	0	0.012049302	0.007306744	0.003040618	0.010915165	0.010359735	0.003646208	0	0	0	0	0	0	0	0	0	0.000846921	0.004615318	0.008783956	0.004577248	0.003912187	0.007051722	0.010330872	0.000563602	0.004565725	0.001874291	0.00823616	0.00125226	0	0	0	0	0	0	0	0.005727943	0.005934682	0.003809948	0.001565397	0.004458142	0.007962653	0.009267128	0.006286503	0.006986324	0.002970264	0.004254124	0.002396976	0.00369099	0.003329604	0.007690798	0.008330995	0.013990599	0.002895558	0.009500452	0.012100087	0.008294761	0.003775505	0.003887237	0.000581169	0.004522313	0.011024371	0.000703533	0.003246818	0.010456259	0.011587696	0.006741303	0.010335472	0.0057439	0.002367626	0.000134427	0.008586824	0.014036583	0.001017905	0.00751232	0.004869884	0.007525905	0.000354973	0.004634556	0.012138714	0.00820149	0.006671185	0.004227396	0.004412725	0.005672081	0.012371201	0.014320259	0.006494596	0.00582386	0.012533768	0.006320628	0.00817301	0.003419251	0.011008068	0.007876454	0.011978315	0.011559287	0.003183294	0.010595478	0.011845358	0.005124357	0.002555597	3.90E-05	0.00667594	0.00521801	0.008215823	0.002784078	0.012727942	0.003816244	0.003352447	0.007117303	0.007385834	0.003184485	0.004025086	0.002512603	0.010637299	0.0114017	0.006845092	0.010572551	0.010896031	0.002047265	0.014304932	0.012155945	0.003027519	0.002756302	0.0018605	0.00204879	0.011077052	0.006953555	0.011591881	0.011048819	0.008951708	0.010162131	0.000271769	0.004616083	0.009443398	0.000138358	0.000488246	0.013047428	0.005607059	0.003928982	0.010185765	0.011732868	0.004542301	0.000533558	0.013810439	0.000533558
Sample66	0.004542346	0	0	0	0	0	0.003193974	0.013049782	0.002597707	0.007573477	0.01217589	0.001933065	0	0	0	0	0	0	0	0	0	0.003566725	0.001848905	0.004436041	0.008357098	0.004893701	0.005658768	0.010476528	0.004201618	0.006478624	0.003845104	0.004135046	0.007323349	0	0	0	0	0	0	0	0.002661928	0.005446936	0.000157504	0.002785008	0.005411453	0.006033822	0.009745839	0.006793868	0.004366126	0.012242826	0.010328557	0.002631989	0.001721802	0.008893248	0.007367704	0.010391599	0.009722201	0.008227383	0.012980158	0.007021699	0.001488399	0.01089955	0.003314229	0.010228798	0.012594916	0.009169383	0.007843375	0.006058387	0.0047954	0.004645316	0.008374257	0.009886273	0.00892885	0.00261095	0.000117375	0.010417476	0.006259961	0.007061619	0.010147656	0.008701828	0.005386717	0.011783058	0.002139278	0.013100359	0.001564024	0.000196732	0.011712079	0.003223431	0.00960238	0.010672443	0.011303711	0.013048745	0.003869374	0.009346347	0.001518588	0.00535335	0.011158764	0.004838144	0.007778437	0.006629336	0.008500308	0.012802667	0.000733444	0.007552966	0.011356906	0.006334688	0.001033367	0.007376339	0.00436988	0.002038935	0.01117275	0.006863915	0.01228132	0.010606661	0.009119065	6.61E-05	0.005629883	0.002598793	0.011985517	0.002297413	0.003764367	0.006801241	0.003465697	0.002761685	0.007883763	0.001170256	0.00076545	0.00489851	0.009483483	0.007300902	0.005564783	0.007444928	0.004809107	0.012319086	0.000722513	0.008861401	0.011728709	0.010578608	0.002421862	0.003894201	0.009435892	0.001108947	0.013269122	0.005530489	0.009601156	0.001319112	0.009445269	0.008945971	0.010934408	0.000547376	0.010934408
Sample67	0.000330795	0	0	0	0	0	0.012094223	3.45E-06	0.002412039	0.000435468	0.004696945	0.012999399	0	0	0	0	0	0	0	0	0	0.00996114	0.006927071	0.007031845	0.006090816	0.001051762	0.005095831	0.011445158	0.009564064	0.010230843	0.00942662	0.001179912	0.00260447	0	0	0	0	0	0	0	0.010747579	0.00061718	0.000139469	0.007572867	0.003313324	0.002902796	0.00378893	0.003089387	0.005856368	0.006300078	0.007334662	0.009628907	0.005541204	0.0035971	0.002378916	0.005002208	0.010617869	0.010831119	0.00954577	0.003349769	0.00841759	0.008168584	0.006931559	0.007872141	0.00703926	0.008093677	0.010241416	0.001569166	0.010729791	0.001945011	0.000953682	0.013971146	0.013697931	0.00086506	0.006344522	0.002665823	0.006946999	0.011882767	0.01360661	0.009078395	0.00506564	0.008635719	0.00446584	0.013022788	0.012458503	0.007990267	0.004649019	0.004199442	0.000478329	0.011677277	0.006446574	0.0046538	0.006743252	0.011719031	0.001783669	0.012276085	0.01284652	0.013550732	0.005689456	0.003108046	0.005348119	0.004765147	0.002521384	0.00869213	0.006822174	0.012391237	0.000459601	0.009216023	0.010920492	0.010870934	0.012682847	0.010435047	0.013280237	0.00476149	0.007202703	0.00020153	9.96E-05	0.00343706	0.001442907	0.003724543	0.002534115	0.000408222	0.013015352	0.000117702	0.010535934	0.002177773	0.013057226	0.012779062	0.009359634	0.009622044	7.64E-05	0.014096989	0.012564884	0.01281213	0.009436117	0.004935118	0.012791267	0.004172636	0.008054389	0.001427502	0.01319644	0.002014922	0.01382666	0.005391473	0.010936868	0.008865104	0.003322656	1.35E-05	0.010837498	0.014101795	0.010837498
Sample68	0.0115485	0	0	0	0	0	0.00638264	0.011053396	0.007511164	0.004516049	0.003681061	0.000538237	0	0	0	0	0	0	0	0	0	0.009209801	0.00725031	0.00346459	0.011212599	0.003127112	0.002311738	0.005043718	0.000648389	0.011161832	0.006712349	0.006353236	0.007480766	0	0	0	0	0	0	0	0.002524135	0.001841308	0.0042434	0.009661993	0.009444116	0.004366933	0.006720165	0.008222459	0.002751482	0.002397513	0.013861055	0.00880571	0.013993944	0.004816041	0.010024484	0.003174091	0.003724437	0.00729918	0.004557414	0.002390105	0.003748399	0.000509734	0.010044332	0.00701706	0.001343806	0.002448174	0.001462033	0.008734922	0.00134334	0.010755264	0.000292464	0.003555833	0.012699959	0.010245492	0.001040451	0.011708385	0.007030156	0.012074225	0.00856591	0.009722214	0.014166275	0.003312858	0.0088968	0.006563693	0.000562543	0.000206336	0.001700073	0.009255358	0.008087142	0.007891317	0.000454244	0.006691762	0.013184138	0.005669237	0.00891073	0.011119385	0.011177941	0.007404382	0.012233482	0.005580635	0.01267182	0.003425384	0.003995588	0.000757444	0.011344151	0.005946764	0.003266959	0.003305083	0.012853004	0.011890764	0.007892762	0.008785085	0.006763378	0.005584748	0.013053726	0.001791104	0.005966606	0.004913086	0.007103099	0.006525344	0.007398813	0.001995096	0.007316852	0.003456634	0.002628369	0.000924467	0.010874614	0.006094867	0.008935272	0.010374707	0.009686333	0.00670884	0.00553102	0.005360788	0.009126415	0.007055241	0.012107723	0.01247232	0.00243201	0.001942547	0.008988847	0.004295159	0.000264799	0.005035921	0.003235364	0.013250554	0.010229852	0.010874628	0.002872627	0.003339363	0.002872627
Sample69	0.007304185	0	0	0	0	0	0.011049462	0.002342806	0.000398755	0.00881874	0.013675814	0.004641083	0	0	0	0	0	0	0	0	0	0.008128238	0.010817887	0.002919023	0.000206894	0.006116204	0.007923035	0.008860371	0.00217179	0.002934218	0.005746082	0.003705995	0.009646229	0	0	0	0	0	0	0	0.006121701	0.002398994	0.005330594	0.003566705	0.002989713	0.010839784	0.001794411	0.008825826	0.011032369	0.000278866	0.009795015	0.003543888	0.000567329	0.005645429	0.013104597	0.000164857	0.008237658	0.007025742	0.012238162	0.001177061	0.009549779	0.009529933	0.009375381	0.013204318	0.011533388	0.000588136	0.006600976	0.005576256	0.004345891	0.006324287	0.005383462	0.006058013	0.013721757	0.001241956	0.012922619	0.006729244	0.008740093	0.011632812	0.005050933	0.006031221	0.005738315	0.005250861	0.012968838	0.011615253	0.001527346	0.001515062	0.005995456	0.001382421	0.008674947	0.002013457	0.007319676	0.000101168	0.004436258	0.009489032	0.006782522	0.013707852	0.012248246	0.005031424	0.000637373	0.011849209	0.012768532	0.011498916	0.001792879	0.013983133	0.003623372	0.010147811	0.0127237	0.00330253	0.012726834	0.004336563	0.013681841	0.003941113	0.013359874	0.000750286	0.009938566	0.007456126	0.00669618	0.00313168	0.009887053	0.002673689	0.007746611	0.003548562	0.013390499	0.00040119	0.002798662	0.00339534	0.005802062	0.003261097	0.006884954	0.01222529	0.00997768	0.008126629	0.001247143	0.009724458	0.002331855	0.011018853	0.003503882	0.005843832	0.00491091	0.012033999	0.001773185	0.007926012	0.001990617	0.004948056	0.012682269	0.006089873	0.006839318	0.012995371	0.007300312	0.006832399	0.007300312
